Tyre Size (mm),Tyre Mass (g),Pressure (Bars),Rim Size (mm),Wri (mm),Wro (mm),hr (mm),Rim Mass (g),Rim Iz (mm^4),Energy (J)
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.7592
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.8624
23,196,4,23,22.9,27.5,19.4,631,2.98E+03,0.6612
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4766
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.5096
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.3966
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4883
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4204
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4749
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4745
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4626
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4516
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.5474
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4237
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.5375
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4719
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4552
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4615
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4727
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4995
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4544
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4896
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4068
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4236
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.5671
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4255
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4823
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4748
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.464
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4772
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4796
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.5297
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4336
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4991
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4131
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4827
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4647
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4668
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4776
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.5351
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4512
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.5902
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4608
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.5182
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4261
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4992
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4414
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4708
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4627
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4679
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4598
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.5586
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4383
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4861
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4839
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4663
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4695
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4685
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.5033
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4424
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4942
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4275
23,196,3,23,22.9,27.5,19.4,631,2.98E+03,0.4761
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.553
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.392
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.476
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.581
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.458
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.555
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.538
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.36
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.54
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.471
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.569
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.529
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.49
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.541
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.319
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.55
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.446
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.493
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.378
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.28
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.478
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.487
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.614
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.405
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.778
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.725
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.713
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.756
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.424
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.731
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.664
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.697
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.69
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.66
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.49
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.276
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.442
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.642
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.539
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.543
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.461
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.807
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.848
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.62
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.916
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.439
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.802
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.844
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.697
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.806
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.634
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.589
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.519
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.559
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.781
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.622
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.65
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.654
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.598
28,253,9,23,22.9,27.5,19.4,631,2.98E+03,4.883
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.078
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.133
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.108
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,3.877
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.149
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.265
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.106
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.346
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,3.877
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.19
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.269
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.061
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.074
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.059
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.001
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.36
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.273
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,3.974
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.254
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,3.911
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,3.942
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,3.985
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,3.957
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.346
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.177
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.269
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.116
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,3.75
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.042
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.191
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.052
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.1
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.055
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.001
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.316
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.203
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.194
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.023
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,3.76
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.035
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.202
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.376
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.281
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.205
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.082
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.029
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.239
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.412
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.203
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.126
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.442
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.287
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.375
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.339
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.25
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.083
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,3.983
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.234
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.495
28,253,8,23,22.9,27.5,19.4,631,2.98E+03,4.33
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.807
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.632
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.692
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.642
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.476
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.785
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.736
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.547
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.811
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.403
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.528
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.792
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.615
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.594
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.832
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.642
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.758
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.7
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.33
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.631
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.455
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.6
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.498
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.437
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.616
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.422
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.699
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.582
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.159
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.486
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.477
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.427
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.487
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.415
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.483
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.682
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.55
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.546
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.413
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.351
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.552
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.492
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.428
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.517
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.487
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.499
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.672
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.554
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.496
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.354
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.287
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.356
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.613
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.444
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.172
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.472
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.566
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.44
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.454
28,253,7,23,22.9,27.5,19.4,631,2.98E+03,3.363
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.853
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.871
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.896
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,3.016
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.998
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.897
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.79
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,3.099
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,3.112
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.574
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.921
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.92
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.846
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.722
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.996
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.983
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.961
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.939
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.909
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.78
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.85
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,3.083
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.927
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.984
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.825
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.882
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,3.05
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.857
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.969
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.697
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.767
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.86
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.826
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.834
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,3.038
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.937
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.917
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.79
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,3.026
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,3.005
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.948
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,3.147
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.906
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.88
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.995
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,3.142
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.99
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.715
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.922
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,3.054
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.871
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.856
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,3.113
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.954
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.979
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.886
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.817
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,3.025
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,2.941
28,253,6,23,22.9,27.5,19.4,631,2.98E+03,3.002
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.008
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.032
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.178
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.006
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.133
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.131
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.057
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,1.891
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.074
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.227
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.048
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.008
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.286
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.124
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.101
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,1.968
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.159
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.047
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,1.93
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.138
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,1.996
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.191
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.076
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.179
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,1.977
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.079
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.202
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,1.902
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.064
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.111
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.076
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,1.958
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.012
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.028
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.006
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.09
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.041
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.059
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.078
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.098
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.249
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.215
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.434
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.408
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.317
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.44
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.529
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.455
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.329
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.399
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.411
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.262
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.294
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.437
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.458
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.317
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.186
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.241
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.32
28,253,5,23,22.9,27.5,19.4,631,2.98E+03,2.438
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.473
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.216
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.354
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.423
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.363
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.172
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.28
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.181
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.265
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.305
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.364
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.415
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.325
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.266
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.46
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.334
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.45
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.309
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.377
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.217
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.408
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.277
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.256
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.436
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.083
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.365
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.336
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.369
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.32
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.345
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.108
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.237
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.226
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.331
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.444
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.257
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.357
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.332
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.239
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.509
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.22
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.385
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.178
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.372
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.289
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.164
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.37
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.157
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.289
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.303
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.334
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.09
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.152
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.097
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.154
28,253,4,23,22.9,27.5,19.4,631,2.98E+03,1.314
